gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
730570041	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:362-4	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa					PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													7705930	7705930	PRESERVED_SPECIMEN	MACN	MACN-Ma	362-4				CC_BY_4_0					2025-07-04T23:03:56.736Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
621084288	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:24509	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa					PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													7705930	7705930	PRESERVED_SPECIMEN	MACN	MACN-Ma	24509				CC_BY_4_0					2025-07-04T23:03:57.578Z		COUNTRY_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
621084282	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:514-50.	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR	Estancia Los Ranqueles	La Pampa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													7705930	7705930	PRESERVED_SPECIMEN	MACN	MACN-Ma	514-50.				CC_BY_4_0					2025-07-04T23:03:59.213Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
621084215	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:15755	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR	Laguna Colorada Grande	La Pampa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													7705930	7705930	PRESERVED_SPECIMEN	MACN	MACN-Ma	15755				CC_BY_4_0					2025-07-04T23:03:58.880Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
5188223287	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/287882235	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-38.096393	-61.95825	28300.0						2025-06-01T12:07:06	1	6	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	287882235		Damián Ganime	2025-06-08T13:48:31	CC_BY_NC_4_0	Damián Ganime	Damián Ganime			2025-07-04T14:04:54.211Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5133863295	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/270643547	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		IN		Assam	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.525281	92.993808	1255.0						2025-03-27T07:24	27	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	270643547		Luciano Massa	2025-04-15T15:45:06	CC_BY_4_0	Luciano Massa	Luciano Massa			2025-07-04T14:06:28.414Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5133701845	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/270582811	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Corrientes	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.62663	-57.417743	38.0						2024-06-27T16:32	27	6	2024	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	270582811		Felipe Menéndez	2025-04-15T07:21:12	CC_BY_NC_4_0	Felipe Menéndez	Felipe Menéndez			2025-07-04T14:00:30.896Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5133204510	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/269790530	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-37.717791	-67.761855	100.0						2019-04-23T10:45	23	4	2019	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	269790530		patanat	2025-04-11T14:29:58	CC_BY_NC_4_0	patanat	patanat			2025-07-04T14:02:41.906Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5108516198	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268005716	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Santiago del Estero	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.727383	-63.383281	5.0						2025-03-25T19:26	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	268005716		galecyon	2025-04-01T04:11:52	CC_BY_4_0	Leonel Roget	Leonel Roget			2025-07-04T14:05:41.928Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5108512186	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268005692	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Santiago del Estero	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.818625	-63.197585							2025-03-25T18:05	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	268005692		squidface	2025-04-02T22:35:20	CC_BY_4_0	Leonel Roget	Leonel Roget			2025-07-04T14:08:08.238Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5108502355	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268005715	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Santiago del Estero	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.727383	-63.383311	4.0						2025-03-25T19:25	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	268005715		galecyon	2025-04-01T04:12:12	CC_BY_4_0	Leonel Roget	Leonel Roget			2025-07-04T14:00:24.647Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5108416283	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268005712	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Santiago del Estero	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.727222	-63.383503	5.0						2025-03-25T19:23	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	268005712		galecyon	2025-04-01T04:29:39	CC_BY_4_0	Leonel Roget	Leonel Roget			2025-07-04T14:04:49.983Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5108411225	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/268005714	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Santiago del Estero	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.727306	-63.383428	6.0						2025-03-25T19:24	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	268005714		galecyon	2025-04-01T04:29:23	CC_BY_4_0	Leonel Roget	Leonel Roget			2025-07-04T14:03:18.097Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5108150319	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/267026277	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Santiago del Estero	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.818639	-63.197527	7.0						2025-03-25T18:05:23	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	267026277		Saúl Borbolla	2025-03-26T12:13:19	CC_BY_4_0	Jose Luis Navarro	Jose Luis Navarro			2025-07-04T14:08:36.186Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5104690327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/266945740	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.908161	-64.264874	122.0						2025-03-25T13:29	25	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	266945740		Hugo	2025-03-25T19:58:17	CC_BY_NC_4_0	Hugo	Hugo			2025-07-04T14:00:20.184Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5101008737	65908f95-5ab6-48d9-bf6d-6da274ed730e	4b07da79-3d89-471c-a795-ae7650bbb62c	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Municipio de Carro Quemado		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-36.707283	-65.033127	30.0						2020-12-21	21	12	2020	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-06T15:33:48.008Z		
5101004337	65908f95-5ab6-48d9-bf6d-6da274ed730e	93bb0d6b-5e27-44a7-928e-8d5b824059f7	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Municipio de Carro Quemado		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-36.799466	-65.292568	30.0						2021-01-24	24	1	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-06T15:33:47.417Z		
5100991236	d3b6cb30-0a64-4f82-91ea-0bb14637ee17	6a597fc5-da2f-4b4c-8e2d-67c417d20819	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Comisión de Fomento de Unanué		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.457028	-64.29017	30.0						2021-01-29	29	1	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-07T08:58:24.186Z		
5100955695	65908f95-5ab6-48d9-bf6d-6da274ed730e	32150a89-b3f5-41ae-8c45-4aa62a064249	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Municipio de Carro Quemado		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-36.712205	-64.547105	30.0						2021-01-24	24	1	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-06T15:33:44.990Z		
5100949231	d3b6cb30-0a64-4f82-91ea-0bb14637ee17	41ea0151-a927-4058-b57b-6643327022b7	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Comisión de Fomento de Colonia Santa María		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.456959	-64.290175	30.0						2021-01-29	29	1	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-07T08:58:22.189Z		
5100918889	d3b6cb30-0a64-4f82-91ea-0bb14637ee17	ad5fc6d9-b214-4fb9-b850-5cf4642cc9cf	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Municipio de General Acha		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.504664	-65.130996	30.0						2021-02-06	6	2	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-07T08:58:20.296Z		
5100918306	d3b6cb30-0a64-4f82-91ea-0bb14637ee17	cfacef85-62ba-41cc-b1f7-60f15540a16c	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	La Pampa		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.662078	-64.132802	30.0						2021-01-29	29	1	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-07T08:58:20.241Z		
5100906832	d3b6cb30-0a64-4f82-91ea-0bb14637ee17	10f07ec7-17b7-48ef-b18b-61de48978b5c	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Comisión de Fomento de Colonia Santa María		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.516858	-64.290945	30.0						2021-01-29	29	1	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-07T08:58:19.401Z		
5100884016	65908f95-5ab6-48d9-bf6d-6da274ed730e	79d31629-906f-403d-a492-61cf078d5c2b	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Buenos Aires		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.538942	-59.455783	30.0						2023-09-09	9	9	2023	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-06T15:33:41.362Z		
5100874475	d3b6cb30-0a64-4f82-91ea-0bb14637ee17	c4d3238f-3119-4b18-99c7-86998fc8173d	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Comisión de Fomento de Chacharramendi		PRESENT	1	37560003-ae75-43c3-95aa-48c98797aa2a	-37.373884	-65.467321	30.0						2021-02-05	5	2	2021	7705930	7705930	HUMAN_OBSERVATION	CIBIO						CC_BY_4_0		Gallego-García, D.;Sarasola, J. H.;Orozco-Valor, P.M.;Cabrera-García, M.E.;Martínez, J.			2025-07-07T08:58:17.559Z		
5087929575	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/265129252	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	domesticus	SUBSPECIES	Sus scrofa domesticus Linnaeus, 1758	Sus scrofa domesticus		AR		Formosa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-24.144007	-60.681717							2025-03-04	4	3	2025	11374585	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	265129252		Leonel Roget	2025-03-13T04:03:47	CC_BY_4_0	Leonel Roget	Leonel Roget			2025-07-04T14:06:50.452Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5087648515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/264643745	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Neuquén	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-40.396874	-70.709991	244.0						2025-03-08T14:24	8	3	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	264643745		Guillermo C. Amico	2025-03-09T11:29:51	CC_BY_NC_4_0	Guillermo C. Amico	Guillermo C. Amico			2025-07-04T14:04:49.855Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5077164639	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/263062556	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Neuquén	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-40.475857	-70.663794	100.0						2025-02-16T13:21	16	2	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	263062556		patanat	2025-02-25T16:22:24	CC_BY_NC_4_0	patanat	patanat			2025-07-04T14:00:29.482Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5076858113	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/262301522	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	domesticus	SUBSPECIES	Sus scrofa domesticus Linnaeus, 1758	Sus scrofa domesticus		AR		Salta	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.294191	-65.44055	1436.0						2014-09-24T14:41	24	9	2014	11374585	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	262301522		pkondrashov	2025-02-19T20:42:38	CC_BY_NC_4_0	pkondrashov	pkondrashov			2025-07-04T14:06:36.644Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5076849932	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/262298921	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Corrientes	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.68127	-57.387099	549.0						2025-02-14T16:37	14	2	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	262298921		Camilo Garcia Gonzalez	2025-02-19T20:11:28	CC_BY_NC_4_0	Camilo Garcia Gonzalez	Camilo Garcia Gonzalez			2025-07-04T14:06:05.414Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063857350	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/260648177	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-35.643304	-63.800013							2025-02-03T13:57:38	3	2	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	260648177		Andrea Talone Rìo	2025-02-04T22:14:46	CC_BY_NC_4_0	Andrea Talone Rìo	Andrea Talone Rìo			2025-07-04T14:00:15.495Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063678790	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/260208473	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-35.666117	-63.755084	7813.0						2025-01-31T19:09	31	1	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	260208473		Hugo	2025-02-01T00:40:32	CC_BY_NC_4_0	Hugo	Hugo			2025-07-04T14:03:48.998Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063609701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/260000398	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	domesticus	SUBSPECIES	Sus scrofa domesticus Linnaeus, 1758	Sus scrofa domesticus		AR		Santa Fe	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.276244	-60.68958	4.0						2025-01-29T07:56	29	1	2025	11374585	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	260000398		Andrés Pautasso	2025-01-29T21:38:02	CC_BY_NC_4_0	Andrés Pautasso	Andrés Pautasso			2025-07-04T14:08:23.209Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063593438	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/259978400	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.209404	-63.955528							2025-01-29T12:26:30	29	1	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	259978400		Andrea Talone Rìo	2025-01-29T17:39:24	CC_BY_NC_4_0	Andrea Talone Rìo	Andrea Talone Rìo			2025-07-04T14:06:31.152Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063522245	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/259914386	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.157336	-63.858333							2025-01-28T20:36:35	28	1	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	259914386		Andrea Talone Rìo	2025-01-29T00:32:08	CC_BY_NC_4_0	Andrea Talone Rìo	Andrea Talone Rìo			2025-07-04T14:06:58.931Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063363787	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/259484581	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-38.066378	-62.186137	28300.0						2024-11-11T11:05:17	11	11	2024	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	259484581		Damián Ganime	2025-01-25T01:06:16	CC_BY_NC_4_0	Damián Ganime	Damián Ganime			2025-07-04T14:05:45.350Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063134206	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/258865645	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.141986	-58.646995	2.0						2025-01-14T06:49	14	1	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	258865645		Pablo Preliasco	2025-01-18T19:44:07	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:04:34.607Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5063125961	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/258865644	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.14198	-58.646995	2.0						2025-01-14T06:15	14	1	2025	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	258865644		Pablo Preliasco	2025-01-18T19:44:07	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:03:19.162Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5062925371	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/247607776	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.842845	-65.616245							2024-10-12T18:27	12	10	2024	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	247607776		Margarita Cervio	2024-10-16T11:43:22	CC_BY_4_0	Margarita Cervio	Margarita Cervio			2025-07-04T14:03:40.828Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
